Year,Country,Area,MedalType,GDP,MedalCount,game_season
1984,Nigeria,Africa,BRONZE,73484359521.0,1,Summer
1984,Nigeria,Africa,SILVER,73484359521.0,1,Summer
1984,Norway,Europe,BRONZE,62057955032.77583,2,Summer
1984,Norway,Europe,SILVER,62057955032.77583,1,Summer
1984,Pakistan,Middle East,GOLD,31151825467.497772,1,Summer
1984,People's Republic of China,Asia,BRONZE,259946510957.14288,9,Summer
1984,People's Republic of China,Asia,GOLD,259946510957.14288,15,Summer
1984,People's Republic of China,Asia,SILVER,259946510957.14288,8,Summer
1984,Peru,South America,SILVER,20339340469.333332,1,Summer
1984,Portugal,Europe,BRONZE,25217969049.57546,2,Summer
1984,Portugal,Europe,GOLD,25217969049.57546,1,Summer
1984,Puerto Rico,North America,BRONZE,19162600000.0,1,Summer
1984,Puerto Rico,North America,SILVER,19162600000.0,1,Summer
1984,Republic of Korea,Asia,BRONZE,97510744119.11624,7,Summer
1984,Republic of Korea,Asia,GOLD,97510744119.11624,6,Summer
1984,Republic of Korea,Asia,SILVER,97510744119.11624,6,Summer
1984,Spain,Europe,BRONZE,172102910370.5237,2,Summer
1984,Spain,Europe,GOLD,172102910370.5237,1,Summer
1984,Spain,Europe,SILVER,172102910370.5237,2,Summer
1984,Sweden,Europe,BRONZE,109201362581.30032,6,Summer
1984,Sweden,Europe,GOLD,109201362581.30032,2,Summer
1984,Sweden,Europe,SILVER,109201362581.30032,11,Summer
1984,Switzerland,Europe,BRONZE,109455312167.51076,4,Summer
1984,Switzerland,Europe,SILVER,109455312167.51076,4,Summer
1984,Syrian Arab Republic,Middle East,SILVER,17503077755.182484,1,Summer
1984,Thailand,Asia,SILVER,41797647775.623795,1,Summer
1984,Turkey,Middle East,BRONZE,59937602179.83652,3,Summer
1984,United States of America,North America,BRONZE,4037610000000.0,30,Summer
1984,United States of America,North America,GOLD,4037610000000.0,82,Summer
1984,United States of America,North America,SILVER,4037610000000.0,61,Summer
1984,Venezuela,South America,BRONZE,59867743467.933464,3,Summer
1984,Zambia,Africa,BRONZE,2719801434.0871487,1,Summer
1988,Argentina,South America,BRONZE,126928000000.0,1,Summer
1988,Argentina,South America,SILVER,126928000000.0,1,Summer
1988,Australia,Oceania,BRONZE,236154038684.2917,5,Summer
1988,Australia,Oceania,GOLD,236154038684.2917,3,Summer
1988,Australia,Oceania,SILVER,236154038684.2917,6,Summer
1988,Austria,Europe,GOLD,133339397080.12927,1,Summer
1988,Belgium,Europe,BRONZE,162299103675.26056,2,Summer
1988,Bulgaria,Europe,BRONZE,22555941176.47059,13,Summer
1988,Bulgaria,Europe,GOLD,22555941176.47059,10,Summer
1988,Bulgaria,Europe,SILVER,22555941176.47059,12,Summer
1988,Canada,North America,BRONZE,509380000000.0,5,Summer
1988,Canada,North America,GOLD,509380000000.0,3,Summer
1988,Canada,North America,SILVER,509380000000.0,2,Summer
1988,Chile,South America,SILVER,26042571615.59869,1,Summer
1988,Colombia,South America,BRONZE,39212550050.42228,1,Summer
1988,Costa Rica,North America,SILVER,4614629898.403483,1,Summer
1988,Denmark,Europe,BRONZE,115552846616.65306,1,Summer
1988,Denmark,Europe,GOLD,115552846616.65306,2,Summer
1988,Denmark,Europe,SILVER,115552846616.65306,1,Summer
1988,Djibouti,Africa,BRONZE,395794538.6307752,1,Summer
1988,Federal Republic of Germany,Europe,BRONZE,1401233225303.4858,15,Summer
1988,Federal Republic of Germany,Europe,GOLD,1401233225303.4858,11,Summer
1988,Federal Republic of Germany,Europe,SILVER,1401233225303.4858,14,Summer
1988,Finland,Europe,BRONZE,109058990760.48328,2,Summer
1988,Finland,Europe,GOLD,109058990760.48328,1,Summer
1988,Finland,Europe,SILVER,109058990760.48328,1,Summer
1988,France,Europe,BRONZE,1018847043277.172,6,Summer
1988,France,Europe,GOLD,1018847043277.172,6,Summer
1988,France,Europe,SILVER,1018847043277.172,4,Summer
1988,Great Britain,Europe,BRONZE,910122732123.7992,9,Summer
1988,Great Britain,Europe,GOLD,910122732123.7992,5,Summer
1988,Great Britain,Europe,SILVER,910122732123.7992,10,Summer
1988,Greece,Europe,BRONZE,76261277924.57362,1,Summer
1988,Hungary,Europe,BRONZE,29702631093.881485,6,Summer
1988,Hungary,Europe,GOLD,29702631093.881485,11,Summer
1988,Hungary,Europe,SILVER,29702631093.881485,6,Summer
1988,Indonesia,Asia,SILVER,84300174485.79732,1,Summer
1988,Islamic Republic of Iran,Middle East,SILVER,123057861333.90796,1,Summer
1988,Italy,Europe,BRONZE,891608957155.6084,4,Summer
1988,Italy,Europe,GOLD,891608957155.6084,6,Summer
1988,Italy,Europe,SILVER,891608957155.6084,4,Summer
1988,Jamaica,North America,SILVER,3828342820.349404,2,Summer
1988,Japan,Asia,BRONZE,3125724434400.792,7,Summer
1988,Japan,Asia,GOLD,3125724434400.792,4,Summer
1988,Japan,Asia,SILVER,3125724434400.792,3,Summer
1988,Kenya,Africa,BRONZE,8355380879.129548,2,Summer
1988,Kenya,Africa,GOLD,8355380879.129548,5,Summer
1988,Kenya,Africa,SILVER,8355380879.129548,2,Summer
1988,Mexico,North America,BRONZE,181611150496.7874,2,Summer
1988,Mongolia,Asia,BRONZE,3204461566.6666665,1,Summer
1988,Morocco,Africa,BRONZE,25705296183.503674,2,Summer
1988,Morocco,Africa,GOLD,25705296183.503674,1,Summer
1988,Netherlands,Europe,BRONZE,261910508417.88385,5,Summer
1988,Netherlands,Europe,GOLD,261910508417.88385,2,Summer
1988,Netherlands,Europe,SILVER,261910508417.88385,2,Summer
1988,New Zealand,Oceania,BRONZE,45176811594.202896,8,Summer
1988,New Zealand,Oceania,GOLD,45176811594.202896,3,Summer
1988,New Zealand,Oceania,SILVER,45176811594.202896,2,Summer
1988,Norway,Europe,GOLD,101900260856.22218,2,Summer
1988,Norway,Europe,SILVER,101900260856.22218,3,Summer
1988,Pakistan,Middle East,BRONZE,38472742808.31672,1,Summer
1988,People's Republic of China,Asia,BRONZE,312353631207.8189,12,Summer
1988,People's Republic of China,Asia,GOLD,312353631207.8189,5,Summer
1988,People's Republic of China,Asia,SILVER,312353631207.8189,11,Summer
1988,Peru,South America,SILVER,15439408447.0,1,Summer
1988,Philippines,Asia,BRONZE,43152128958.611595,1,Summer
1988,Portugal,Europe,GOLD,56347250696.37883,1,Summer
1988,Republic of Korea,Asia,BRONZE,199591287824.77655,11,Summer
1988,Republic of Korea,Asia,GOLD,199591287824.77655,12,Summer
1988,Republic of Korea,Asia,SILVER,199591287824.77655,10,Summer
1988,Romania,Europe,BRONZE,40424528301.886795,6,Summer
1988,Romania,Europe,GOLD,40424528301.886795,7,Summer
1988,Romania,Europe,SILVER,40424528301.886795,11,Summer
1988,Senegal,Africa,SILVER,6418419388.634989,1,Summer
1988,Spain,Europe,BRONZE,376160409941.43695,2,Summer
1988,Spain,Europe,GOLD,376160409941.43695,1,Summer
1988,Spain,Europe,SILVER,376160409941.43695,1,Summer
1988,Suriname,South America,GOLD,1161000000.0,1,Summer
1988,Sweden,Europe,BRONZE,206986674500.58752,7,Summer
1988,Sweden,Europe,SILVER,206986674500.58752,4,Summer
1988,Switzerland,Europe,BRONZE,215540625298.98175,2,Summer
1988,Switzerland,Europe,SILVER,215540625298.98175,2,Summer
1988,Thailand,Asia,BRONZE,61667253471.37359,1,Summer
1988,Turkey,Middle East,GOLD,90875175808.72012,1,Summer
1988,Turkey,Middle East,SILVER,90875175808.72012,1,Summer
1988,United States of America,North America,BRONZE,5236440000000.0,27,Summer
1988,United States of America,North America,GOLD,5236440000000.0,36,Summer
1988,United States of America,North America,SILVER,5236440000000.0,31,Summer
1992,Algeria,Africa,BRONZE,48003133346.995735,1,Summer
1992,Algeria,Africa,GOLD,48003133346.995735,1,Summer
1992,Argentina,South America,BRONZE,228778917308.16983,1,Summer
1992,Australia,Oceania,BRONZE,325518458076.53326,11,Summer
1992,Australia,Oceania,GOLD,325518458076.53326,7,Summer
1992,Australia,Oceania,SILVER,325518458076.53326,9,Summer
1992,Austria,Europe,SILVER,195078126721.7631,2,Summer
1992,Bahamas,North America,BRONZE,3109000000.0,1,Summer
1992,Belgium,Europe,BRONZE,234781652446.67505,2,Summer
1992,Belgium,Europe,SILVER,234781652446.67505,1,Summer
1992,Brazil,South America,GOLD,328191909882.2324,2,Summer
1992,Brazil,South America,SILVER,328191909882.2324,1,Summer
1992,Bulgaria,Europe,BRONZE,10350515463.917526,6,Summer
1992,Bulgaria,Europe,GOLD,10350515463.917526,3,Summer
1992,Bulgaria,Europe,SILVER,10350515463.917526,7,Summer
1992,Canada,North America,BRONZE,594387358318.8549,7,Summer
1992,Canada,North America,GOLD,594387358318.8549,7,Summer
1992,Canada,North America,SILVER,594387358318.8549,4,Summer
1992,Colombia,South America,BRONZE,58394443377.54163,1,Summer
1992,Croatia,Europe,BRONZE,10621169290.99859,2,Summer
1992,Croatia,Europe,SILVER,10621169290.99859,1,Summer
1992,Cuba,North America,BRONZE,22085858243.243244,11,Summer
1992,Cuba,North America,GOLD,22085858243.243244,14,Summer
1992,Cuba,North America,SILVER,22085858243.243244,6,Summer
1992,Denmark,Europe,BRONZE,152915654478.88538,4,Summer
1992,Denmark,Europe,GOLD,152915654478.88538,1,Summer
1992,Denmark,Europe,SILVER,152915654478.88538,1,Summer
1992,Ethiopia,Africa,BRONZE,10754799036.574486,2,Summer
1992,Ethiopia,Africa,GOLD,10754799036.574486,1,Summer
1992,Finland,Europe,BRONZE,112532519246.08444,2,Summer
1992,Finland,Europe,GOLD,112532519246.08444,1,Summer
1992,Finland,Europe,SILVER,112532519246.08444,2,Summer
1992,France,Europe,BRONZE,1401465923172.243,16,Summer
1992,France,Europe,GOLD,1401465923172.243,8,Summer
1992,France,Europe,SILVER,1401465923172.243,5,Summer
1992,Germany,Europe,BRONZE,2131571696931.747,28,Summer
1992,Germany,Europe,GOLD,2131571696931.747,33,Summer
1992,Germany,Europe,SILVER,2131571696931.747,21,Summer
1992,Ghana,Africa,BRONZE,6416103925.832665,1,Summer
1992,Great Britain,Europe,BRONZE,1179659529659.5298,12,Summer
1992,Great Britain,Europe,GOLD,1179659529659.5298,5,Summer
1992,Great Britain,Europe,SILVER,1179659529659.5298,3,Summer
1992,Greece,Europe,GOLD,116224672863.78262,2,Summer
1992,Hungary,Europe,BRONZE,38730585922.218864,7,Summer
1992,Hungary,Europe,GOLD,38730585922.218864,11,Summer
1992,Hungary,Europe,SILVER,38730585922.218864,12,Summer
1992,Indonesia,Asia,BRONZE,128026966579.96376,1,Summer
1992,Indonesia,Asia,GOLD,128026966579.96376,2,Summer
1992,Indonesia,Asia,SILVER,128026966579.96376,2,Summer
1992,Ireland,Europe,GOLD,55918538121.0,1,Summer
1992,Ireland,Europe,SILVER,55918538121.0,1,Summer
1992,Israel,Middle East,BRONZE,79002421132.56517,1,Summer
1992,Israel,Middle East,SILVER,79002421132.56517,1,Summer
1992,Italy,Europe,BRONZE,1320161644933.2288,8,Summer
1992,Italy,Europe,GOLD,1320161644933.2288,6,Summer
1992,Italy,Europe,SILVER,1320161644933.2288,5,Summer
1992,Jamaica,North America,BRONZE,3535460089.807189,1,Summer
1992,Jamaica,North America,SILVER,3535460089.807189,3,Summer
1992,Japan,Asia,BRONZE,3980702922117.6567,11,Summer
1992,Japan,Asia,GOLD,3980702922117.6567,3,Summer
1992,Japan,Asia,SILVER,3980702922117.6567,8,Summer
1992,Kenya,Africa,BRONZE,8209120763.049552,2,Summer
1992,Kenya,Africa,GOLD,8209120763.049552,2,Summer
1992,Kenya,Africa,SILVER,8209120763.049552,4,Summer
1992,Malaysia,Asia,BRONZE,59167550162.955986,1,Summer
1992,Mexico,North America,SILVER,363157832923.7344,1,Summer
1992,Mongolia,Asia,BRONZE,1317611863.8497653,2,Summer
1992,Morocco,Africa,BRONZE,33711069430.78004,1,Summer
1992,Morocco,Africa,GOLD,33711069430.78004,1,Summer
1992,Morocco,Africa,SILVER,33711069430.78004,1,Summer
1992,Namibia,Africa,SILVER,3429521699.4025974,2,Summer
1992,Netherlands,Europe,BRONZE,362962872180.4511,7,Summer
1992,Netherlands,Europe,GOLD,362962872180.4511,2,Summer
1992,Netherlands,Europe,SILVER,362962872180.4511,6,Summer
1992,New Zealand,Oceania,BRONZE,41649829860.0,5,Summer
1992,New Zealand,Oceania,GOLD,41649829860.0,1,Summer
1992,New Zealand,Oceania,SILVER,41649829860.0,4,Summer
1992,Nigeria,Africa,BRONZE,52058181853.805466,1,Summer
1992,Nigeria,Africa,SILVER,52058181853.805466,3,Summer
1992,Norway,Europe,BRONZE,130838040067.58388,1,Summer
1992,Norway,Europe,GOLD,130838040067.58388,2,Summer
1992,Norway,Europe,SILVER,130838040067.58388,4,Summer
1992,Pakistan,Middle East,BRONZE,48884671947.46571,1,Summer
1992,People's Republic of China,Asia,BRONZE,426915712715.8556,15,Summer
1992,People's Republic of China,Asia,GOLD,426915712715.8556,16,Summer
1992,People's Republic of China,Asia,SILVER,426915712715.8556,22,Summer
1992,Peru,South America,SILVER,35966302303.262955,1,Summer
1992,Philippines,Asia,BRONZE,60422328242.180336,1,Summer
1992,Poland,Europe,BRONZE,94337050693.27267,10,Summer
1992,Poland,Europe,GOLD,94337050693.27267,3,Summer
1992,Poland,Europe,SILVER,94337050693.27267,6,Summer
1992,Puerto Rico,North America,BRONZE,34630430000.0,1,Summer
1992,Qatar,Middle East,BRONZE,7646153983.516483,1,Summer
1992,Republic of Korea,Asia,BRONZE,355524903068.05554,11,Summer
1992,Republic of Korea,Asia,GOLD,355524903068.05554,12,Summer
1992,Republic of Korea,Asia,SILVER,355524903068.05554,5,Summer
1992,Romania,Europe,BRONZE,25121666666.666668,8,Summer
1992,Romania,Europe,GOLD,25121666666.666668,4,Summer
